line_code	env_code	DTA	PH	YLD
G2F_90	MNH1_15	71.9324904413629	229.174793109127	165.56407156198
G2F_91	MNH1_15	75.0000000000001	275.49984239277	146.465279508025
G2F_92	MNH1_15	70.0675095586372	218.825025411614	171.062405338168
G2F_93	MNH1_15	75.0675095586372	273.825200677074	160.818594318608
G2F_94	MNH1_15	70.9324904413629	213.174353748741	169.017414158205
G2F_95	MNH1_15	74.9324904413629	270.174856624346	153.547116626766
G2F_96	MNH1_15	70.0000000000001	255.500085971222	148.321477231897
G2F_97	MNH1_15	72.0675095586372	244.825588952285	187.418863125674
G2F_98	MNH1_15	74.0675095586372	240.825025411614	152.729496640738
G2F_99	MNH1_15	68.0675095586372	209.825025411614	174.186303054259
G2F_100	MNH1_15	72.9324904413629	214.174688044308	152.035565164208
G2F_101	MNH1_15	67.0675095586372	235.825636711278	127.42474010341
G2F_118	MNH1_15	66.9324904413629	231.174789784496	155.506413315459
G2F_102	MNH1_15	74.0000000000001	246.499848840406	170.134433518932
G2F_103	MNH1_15	74.0675095586372	249.825907490226	138.578751826687
G2F_119	MNH1_15	72.9324904413629	227.174789784496	175.167746357109
G2F_104	MNH1_15	77.5000000000001	247.999834512924	147.357431439797
G2F_1	NEH4_15	53.4095342178439	269.031633679165	131.05923972928
G2F_4	NEH4_15	58.5462231513841	244.797467768143	65.6162558456193
G2F_6	NEH4_15	60.0841969781809	265.280725742656	50.7905787776566
G2F_7	NEH4_15	57.9054767406051	265.373901512945	72.4643729608063
G2F_8	NEH4_15	52.6448427141574	258.278357543988	93.8364320291406
G2F_9	NEH4_15	56.1473167688526	255.967788693372	158.144916670163
G2F_10	NEH4_15	58.2634239113932	220.761867796437	142.328003219488
G2F_11	NEH4_15	58.1038574928387	235.538969723633	147.672180958368
G2F_12	NEH4_15	56.0143516864169	270.385856264822	143.310086181622
G2F_13	NEH4_15	58.2355944071249	260.415165630586	138.029716588671
G2F_14	NEH4_15	53.9703459874269	260.268562175764	103.933737454882
G2F_15	NEH4_15	50.4051949243202	210.182077338908	104.556110715497
G2F_16	NEH4_15	48.8512305604587	229.593787117114	91.7777782261299
G2F_106	NEH4_15	49.9089395986313	210.423103524027	106.312065442188
G2F_120	NEH4_15	49.7559059691757	212.508940373539	130.392922461673
G2F_17	NEH4_15	49.8290991641691	212.531833364229	58.0916281898129
G2F_18	NEH4_15	49.4899761943494	189.129988987233	80.7941069650908
G2F_19	NEH4_15	55.1220246365863	240.202361977253	127.40429474171
G2F_20	NEH4_15	54.9445768427299	249.131862133405	112.243829345462
G2F_21	NEH4_15	56.8290991641691	272.531833364229	107.453388942613
G2F_22	NEH4_15	56.5905038749439	247.382464973681	150.978691292004
G2F_23	NEH4_15	52.4839587611395	228.081646927902	129.201702662217
G2F_24	NEH4_15	58.0675225270894	270.891409048835	152.041976873356
G2F_25	NEH4_15	52.3856939390739	261.512473862717	89.2506572235878
G2F_26	NEH4_15	56.8290991641691	302.531833364229	92.5150542079629
G2F_27	NEH4_15	50.917741851946	199.942876324812	135.315012636556
G2F_28	NEH4_15	59.1992346735039	268.790008835207	130.942733600132
G2F_29	NEH4_15	56.9971846626184	245.176874125419	152.511766362475
G2F_32	NEH4_15	58.4518090165016	248.568999073727	117.778213781472
G2F_33	NEH4_15	58.7087557319334	260.506853680931	128.101163992953
G2F_34	NEH4_15	51.3571243797722	254.627749077304	141.843117486875
G2F_35	NEH4_15	56.1732049220598	274.94570267361	154.830072719239
G2F_36	NEH4_15	59.5141669188365	260.660921099718	116.416646648932
G2F_37	NEH4_15	55.3212814981982	215.017872760283	112.250907385224
G2F_38	NEH4_15	53.6456422013753	220.173231186125	113.839479412892
G2F_107	NEH4_15	54.917741851946	239.942876324812	112.567217212696
G2F_45	NEH4_15	53.4518090165016	238.568999073727	97.7368088887823
G2F_108	NEH4_15	55.7559059691757	232.508940373539	74.1193307740633
G2F_46	NEH4_15	52.0383723788637	231.739829637732	84.597447164736
G2F_47	NEH4_15	53.0383723788637	241.739829637732	137.786305971396
G2F_48	NEH4_15	50.6448427141574	248.278357543988	91.2831581504606
G2F_49	NEH4_15	52.3039535390997	234.122196293291	99.5128100749657
G2F_50	NEH4_15	54.9023195959901	258.797294713795	123.717410669578
G2F_109	NEH4_15	51.0383723788637	211.739829637732	103.798602691826
G2F_110	NEH4_15	51.199234673504	238.790008835207	108.045196840752
G2F_111	NEH4_15	51.8932116292642	220.804926701079	94.4326875956369
G2F_112	NEH4_15	51.7559059691757	232.508940373539	139.978515863433
G2F_113	NEH4_15	52.0383723788637	261.739829637732	137.699979682346
G2F_51	NEH4_15	60.2249433889599	244.704291997854	88.1528238548896
G2F_52	NEH4_15	53.0905828816696	255.352372060624	132.389329993817
G2F_53	NEH4_15	58.4978493996321	248.782271156294	103.083861286686
G2F_54	NEH4_15	58.4780571154049	250.841352981272	118.492713412826
G2F_55	NEH4_15	50.5905038749439	177.382464973681	109.424856993424
G2F_56	NEH4_15	51.6448427141574	228.278357543988	86.5330643236006
G2F_114	NEH4_15	50.4839587611395	238.081646927902	117.924359472637
G2F_57	NEH4_15	60.0861817550123	265.592485660232	148.622060945803
G2F_117	NEH4_15	50.8412768020953	199.469459255362	132.927395278768
G2F_58	NEH4_15	54.9477474092867	219.448466352245	104.129114725694
G2F_59	NEH4_15	54.4839587611395	228.081646927902	99.7804964217673
G2F_60	NEH4_15	54.2506521044159	240.618575160501	119.224566650597
G2F_61	NEH4_15	50.8932116292642	220.804926701079	72.7314450030269
G2F_62	NEH4_15	51.0383723788637	241.739829637732	130.942595070366
G2F_63	NEH4_15	55.6537572601551	249.489686026351	105.056748862792
G2F_66	NEH4_15	54.261724754037	234.440673658303	98.1453047457439
G2F_67	NEH4_15	56.3856939390739	231.512473862717	109.170550704668
G2F_69	NEH4_15	60.0920497292467	241.556453537043	155.872699413932
G2F_70	NEH4_15	56.7559059691757	242.508940373539	117.009790600283
G2F_71	NEH4_15	57.0383723788637	221.739829637732	147.479193540476
G2F_72	NEH4_15	52.3856939390739	241.512473862717	129.830559147338
G2F_73	NEH4_15	59.1565289626543	255.306740146066	142.755533110475
G2F_74	NEH4_15	56.7559059691757	242.508940373539	114.277011227193
G2F_75	NEH4_15	50.3791390850031	259.27387772413	136.285972977609
G2F_76	NEH4_15	60.2003743416666	260.393648958764	120.969821366042
G2F_77	NEH4_15	55.329245671366	234.887623009411	102.937298458444
G2F_78	NEH4_15	54.1188035261838	240.264919236469	110.594310161229
G2F_79	NEH4_15	59.2098015195565	259.957149168955	137.369322868904
G2F_80	NEH4_15	51.8290991641691	232.531833364229	99.0815799865629
G2F_81	NEH4_15	59.1614683881331	260.06247683186	114.550141137741
G2F_82	NEH4_15	58.917741851946	269.942876324812	120.255575619636
G2F_84	NEH4_15	52.3690193814002	256.477468444128	99.1932436797955
G2F_85	NEH4_15	54.8291127825829	245.653117543667	76.9256234801555
G2F_86	NEH4_15	54.2634239113932	230.761867796437	100.508848549108
G2F_87	NEH4_15	52.4051949243202	200.182077338908	109.739063375597
G2F_88	NEH4_15	55.3351096745413	239.981620430478	101.855166499231
G2F_89	NEH4_15	53.917741851946	259.942876324812	107.381912058926
G2F_90	NEH4_15	51.0920497292467	211.556453537043	131.560597989162
G2F_91	NEH4_15	56.6404540903354	290.550416218978	139.358744712888
G2F_92	NEH4_15	50.4839587611395	228.081646927902	97.4165471414673
G2F_93	NEH4_15	57.2634239113932	260.761867796437	99.3355679072681
G2F_94	NEH4_15	52.2506521044159	220.618575160501	123.313302912277
G2F_95	NEH4_15	52.2634239113932	280.761867796437	94.8155070473281
G2F_96	NEH4_15	50.917741851946	239.942876324812	126.864037154766
G2F_97	NEH4_15	50.917741851946	239.942876324812	151.519295806756
G2F_98	NEH4_15	52.7611655700016	229.910738282817	110.289773981927
G2F_99	NEH4_15	51.1361753571337	230.039402212604	122.807427493348
G2F_100	NEH4_15	58.4518090165016	228.568999073727	99.9965324717523
G2F_101	NEH4_15	51.1992346735039	258.790008835207	75.4871960118617
G2F_118	NEH4_15	52.2506521044159	230.618575160501	122.762614831407
G2F_102	NEH4_15	56.9010756139478	255.614015112553	126.093365939588
G2F_103	NEH4_15	55.1992346735039	228.790008835207	115.459029465922
G2F_104	NEH4_15	57.3791390850031	249.27387772413	64.7752798606593
G2F_1	OHH1_15	64.4287771269856	277.587400475829	171.053672978218
G2F_2	OHH1_15	58.7874292939791	191.517890841876	145.285502925435
G2F_3	OHH1_15	63.1432367183084	258.729967174224	141.887459668558
G2F_4	OHH1_15	62.6173351263884	250.096241536322	123.696772144924
G2F_5	OHH1_15	62.087977885568	271.686719632578	141.116884770413
G2F_6	OHH1_15	66.7303442279429	279.760564519984	110.051625891304
G2F_7	OHH1_15	66.0556865781846	249.403026159559	147.898027760801
G2F_8	OHH1_15	61.7303442279429	269.760564519984	157.924667287285
G2F_9	OHH1_15	63.0081441685911	263.406838837687	198.856534609901
G2F_10	OHH1_15	62.7586179789177	241.509023009706	198.427684638404
G2F_11	OHH1_15	65.1055942435542	257.627501429012	175.339778936441
G2F_12	OHH1_15	63.432515255567	262.862029416398	181.329953045018
G2F_13	OHH1_15	66.2877062399837	282.317287169271	196.094409977853
G2F_14	OHH1_15	60.3633772084893	262.2925540773	155.921966122369
G2F_15	OHH1_15	56.4559454393958	207.402682136538	145.057088715005
G2F_16	OHH1_15	57.6038042504382	228.572270354745	128.817537109645
G2F_105	OHH1_15	56.8534047447588	220.919700048411	162.03229389029
G2F_106	OHH1_15	55.0596761917198	205.766929112166	108.300513064695
G2F_120	OHH1_15	58.2288590432031	213.295786833498	155.175887560638
G2F_18	OHH1_15	58.9681364380609	207.076085144894	77.2475781402137
G2F_19	OHH1_15	61.5422739920303	241.992702590531	175.542986674507
G2F_20	OHH1_15	61.2915313996604	250.760313747288	162.089871542549
G2F_21	OHH1_15	63.2622239842029	290.358154811894	219.886528029643
G2F_22	OHH1_15	64.4456115431931	264.612874745172	163.889092089881
G2F_23	OHH1_15	61.6173351263884	223.096241536322	181.701492318555
G2F_24	OHH1_15	63.0146389185854	268.329083871433	176.97077419297
G2F_25	OHH1_15	61.7303442279429	228.760564519984	179.930915796905
G2F_26	OHH1_15	63.8934681525654	279.78780946945	169.486119324749
G2F_27	OHH1_15	62.8934681525654	228.78780946945	183.964388125569
G2F_28	OHH1_15	63.3177203345429	245.467193388574	190.316204393073
G2F_29	OHH1_15	63.5381691567303	263.48810819914	190.053993545808
G2F_30	OHH1_15	58.2288590432031	208.295786833498	158.287725259828
G2F_31	OHH1_15	60.8934681525654	279.78780946945	164.041426174489
G2F_32	OHH1_15	65.5183524354369	238.758888321837	181.492622112554
G2F_33	OHH1_15	65.775490456306	266.802909981975	167.627828259466
G2F_34	OHH1_15	61.9675277304656	237.781717462448	178.092604910944
G2F_35	OHH1_15	63.052574814261	268.992542115225	174.223775042319
G2F_36	OHH1_15	66.1072512568938	266.717515014708	182.123354105405
G2F_37	OHH1_15	63.3542037561177	222.224840661078	139.55063491378
G2F_38	OHH1_15	63.12746594415	228.698075562018	144.629940699915
G2F_39	OHH1_15	61.7823267521288	194.530422865098	145.406575295792
G2F_40	OHH1_15	58.2288590432031	211.295786833498	128.406555367878
G2F_41	OHH1_15	58.7303442279429	210.760564519984	134.597749293975
G2F_42	OHH1_15	62.7823267521288	214.530422865098	162.997500054462
G2F_43	OHH1_15	59.7651486273218	199.309017563254	121.436832444289
G2F_44	OHH1_15	59.4119427107824	230.561926206545	144.591914069485
G2F_107	OHH1_15	64.7823267521288	237.530422865098	168.852959054052
G2F_45	OHH1_15	60.7651486273218	242.309017563254	145.670381037309
G2F_108	OHH1_15	61.7303442279429	246.760564519984	178.850814360425
G2F_46	OHH1_15	62.2622239842029	227.358154811894	140.998210233403
G2F_47	OHH1_15	63.026072845097	231.100364290539	169.531777422343
G2F_48	OHH1_15	60.3177203345429	230.467193388574	156.365015906383
G2F_49	OHH1_15	62.6071328518382	227.844135922012	156.519402812166
G2F_50	OHH1_15	63.1432367183084	261.729967174224	144.386421628408
G2F_51	OHH1_15	66.6532462725552	249.540916337332	122.032800639745
G2F_52	OHH1_15	61.88307323345	242.893383433812	150.289455383518
G2F_53	OHH1_15	66.1860478807558	250.512877003861	166.257611052828
G2F_54	OHH1_15	63.7618833031198	254.40902028648	174.328701475761
G2F_55	OHH1_15	58.4119427107824	184.561926206545	115.363714591405
G2F_56	OHH1_15	60.7651486273218	224.309017563254	134.525698033629
G2F_114	OHH1_15	58.026072845097	228.100364290539	167.765156966763
G2F_57	OHH1_15	61.8310611565243	276.431603284152	178.542494610945
G2F_115	OHH1_15	59.5953968702883	201.206815087012	151.727700859496
G2F_116	OHH1_15	58.3177203345429	247.467193388574	133.846537473103
G2F_58	OHH1_15	61.4397795552957	208.227198174108	136.381915532014
G2F_60	OHH1_15	62.4321757616589	249.904607164318	134.892521799258
G2F_61	OHH1_15	62.4119427107824	209.561926206545	141.021033259795
G2F_62	OHH1_15	58.4530878003516	204.162132626252	123.14998699654
G2F_63	OHH1_15	62.853917763698	245.485514778533	125.891975773507
G2F_64	OHH1_15	63.4119427107824	222.561926206545	147.604742470335
G2F_65	OHH1_15	63.6173351263884	233.096241536322	79.2252320151846
G2F_66	OHH1_15	61.5104209815603	235.4335889108	151.883091147344
G2F_68	OHH1_15	65.2622239842029	242.358154811893	139.613716573913
G2F_69	OHH1_15	65.9681364380609	248.076085144894	136.237481745294
G2F_70	OHH1_15	63.4321757616589	251.904607164318	150.151409365538
G2F_71	OHH1_15	65.8534047447588	233.919700048411	167.16113919624
G2F_72	OHH1_15	63.4321757616589	236.904607164318	167.966536998138
G2F_73	OHH1_15	65.4530878003516	252.162132626252	148.95459222445
G2F_74	OHH1_15	63.7303442279429	271.760564519984	172.114909038375
G2F_75	OHH1_15	62.3752315950948	232.803254004996	142.527688705653
G2F_76	OHH1_15	68.1738396771657	234.428403028153	135.463808476195
G2F_77	OHH1_15	63.5971347314556	229.046174535821	149.961574350469
G2F_78	OHH1_15	64.4367904731257	243.745265847104	132.250905414121
G2F_79	OHH1_15	68.9681364380609	233.076085144894	117.554999928854
G2F_80	OHH1_15	61.4119427107824	227.561926206545	123.318007064155
G2F_81	OHH1_15	65.2304785264256	268.598580281399	211.495958804211
G2F_82	OHH1_15	64.3854040674472	262.814663007413	163.107330687367
G2F_83	OHH1_15	61.4456115431931	233.612874745172	98.8448926298611
G2F_84	OHH1_15	62.3973635027901	236.587880694696	129.120407370212
G2F_85	OHH1_15	62.7780417272312	244.296643970364	195.356992821053
G2F_87	OHH1_15	59.3542037561177	237.224840661078	170.54381833011
G2F_88	OHH1_15	62.8934681525654	266.78780946945	183.792553806129
G2F_89	OHH1_15	63.3177203345429	255.467193388574	154.077982940503
G2F_90	OHH1_15	62.2288590432031	224.295786833498	184.701933192408
G2F_91	OHH1_15	65.1611700970893	297.650462902986	192.403995749227
G2F_92	OHH1_15	62.7823267521288	207.530422865098	174.007988637252
G2F_93	OHH1_15	61.7651486273218	270.309017563254	190.003635452829
G2F_94	OHH1_15	63.8934681525654	238.78780946945	148.068198794549
G2F_95	OHH1_15	61.6173351263884	245.096241536322	164.158026562395
G2F_96	OHH1_15	60.4456115431931	251.612874745172	141.985125913271
G2F_97	OHH1_15	59.6173351263884	212.096241536322	136.626895553445
G2F_98	OHH1_15	62.3293083899436	221.548413516352	138.525915448454
G2F_99	OHH1_15	61.3576558922773	232.260143719073	127.534399547102
G2F_100	OHH1_15	60.7823267521288	204.530422865098	138.064340303722
G2F_101	OHH1_15	59.4456115431931	261.612874745172	88.1666170646611
G2F_118	OHH1_15	60.7823267521288	237.530422865098	144.903346217432
G2F_102	OHH1_15	64.3178657484438	242.225061456755	162.423252002006
G2F_119	OHH1_15	61.4530878003516	207.162132626252	120.00132765747
G2F_104	OHH1_15	63.9426317810053	256.533369895285	156.392006708699
G2F_1	ONH1_15	89.0338723961311	252.501362612393	226.742114589286
G2F_2	ONH1_15	81.1086849887432	210.010759539714	166.980839429643
G2F_3	ONH1_15	87.2312326990279	247.510983569634	189.562265502624
G2F_4	ONH1_15	88.3046240423312	249.999299794331	157.468967670951
G2F_5	ONH1_15	88.7514983853479	242.517547960667	162.907046482073
G2F_6	ONH1_15	88.0462059428746	215.018101175417	208.095307303164
G2F_7	ONH1_15	88.6271096024161	252.515857859084	187.636349757421
G2F_8	ONH1_15	85.8476801922471	254.986855911278	243.227903110867
G2F_9	ONH1_15	87.5413341460623	249.993775599518	233.516729779206
G2F_10	ONH1_15	87.9745216871406	265.000454150344	215.996345514802
G2F_11	ONH1_15	88.4388734798561	235.008491513079	204.308880141216
G2F_12	ONH1_15	88.8482052215843	272.476565829709	240.160657781031
G2F_13	ONH1_15	89.3276382520757	254.987775071906	228.496885640679
G2F_14	ONH1_15	83.8165143145778	257.503172189343	200.782308818781
G2F_15	ONH1_15	79.8558388603967	217.491856750657	166.517581925312
G2F_16	ONH1_15	76.2059014580068	255.00734846505	205.477347735744
G2F_105	ONH1_15	77.7840239418809	217.48018864649	191.70443329937
G2F_106	ONH1_15	76.512495866923	217.486410588016	149.322057717797
G2F_120	ONH1_15	79.3125842193436	232.49298736868	186.251785122442
G2F_17	ONH1_15	77.0257902731234	250.003623910089	135.906061473058
G2F_18	ONH1_15	75.5326130586286	237.5155063435	149.508163309914
G2F_19	ONH1_15	87.1924393591232	249.999096965306	274.159043093912
G2F_20	ONH1_15	86.9902580859325	224.993776186976	225.900328723142
G2F_22	ONH1_15	88.3130607121574	229.998866923022	213.443382658868
G2F_25	ONH1_15	87.5845887871154	249.992644981495	240.627390343821
G2F_26	ONH1_15	88.8258623805075	235.013584421973	216.16935592662
G2F_29	ONH1_15	87.9216671765115	230.008498199539	231.538608517605
G2F_30	ONH1_15	85.8482443624864	234.924169560572	240.462292998233
G2F_31	ONH1_15	87.3214973819836	244.998434051712	221.411820689385
G2F_32	ONH1_15	87.7203676915148	229.973521381702	268.198475615294
G2F_33	ONH1_15	88.8035076716005	239.99830128194	215.422412853343
G2F_34	ONH1_15	84.5758971558568	249.994334982459	223.635189064096
G2F_35	ONH1_15	86.4526549091084	225.005991051179	218.354714016887
G2F_36	ONH1_15	89.7737361663384	235.010182361708	200.786322483631
G2F_37	ONH1_15	87.8476801922471	234.986855911278	212.032420975607
G2F_38	ONH1_15	88.1856165736179	222.487214531894	185.31333637919
G2F_39	ONH1_15	85.2601484803502	275.014030992249	190.974062963891
G2F_40	ONH1_15	80.515129479407	255.026702652756	176.533427427436
G2F_41	ONH1_15	83.3214973819836	254.998434051712	196.464687598375
G2F_42	ONH1_15	82.8476801922471	214.986855911278	197.106438799637
G2F_43	ONH1_15	84.3901803388099	254.985279449602	179.791528314468
G2F_44	ONH1_15	81.2428482903457	225.021064929085	208.042394226304
G2F_45	ONH1_15	85.8482443624864	249.924169560572	210.469651099053
G2F_108	ONH1_15	84.515129479407	235.026702652756	208.001767355656
G2F_46	ONH1_15	87.3720272433235	224.995907276122	209.45344703281
G2F_48	ONH1_15	83.5562495777287	220.018548974445	204.995512378147
G2F_49	ONH1_15	83.5452642412964	275.003960420181	176.427275619726
G2F_50	ONH1_15	86.8075963119042	269.988694232534	223.744532577971
G2F_109	ONH1_15	83.2601484803502	260.014030992249	197.388581459911
G2F_110	ONH1_15	80.7203676915148	229.973521381702	192.865176999264
G2F_111	ONH1_15	82.5636368353316	269.985734831254	193.83539589508
G2F_112	ONH1_15	83.2601484803502	250.014030992249	216.474464797711
G2F_113	ONH1_15	80.7203676915148	254.973521381702	216.693498724684
G2F_51	ONH1_15	89.3876389798786	240.020366822503	189.358659686633
G2F_52	ONH1_15	85.7698060711043	259.999997541044	214.825302881958
G2F_53	ONH1_15	88.8276382520757	239.987775071906	229.713888045949
G2F_54	ONH1_15	88.4299854771193	227.508710132523	229.672844980248
G2F_55	ONH1_15	83.2796975176915	290.031261567824	151.68259888325
G2F_56	ONH1_15	87.8075963119042	229.988694232534	177.122671622221
G2F_114	ONH1_15	83.3720272433235	229.995907276122	229.01329096599
G2F_57	ONH1_15	86.705403552357	254.98755250092	213.69375139243
G2F_115	ONH1_15	80.5356895285678	242.522625813601	208.943502340471
G2F_116	ONH1_15	83.2796975176915	250.031261567824	170.67878848288
G2F_117	ONH1_15	81.7475682901138	230.007363140004	189.367505273683
G2F_59	ONH1_15	81.8482443624864	264.924169560572	200.119937858933
G2F_60	ONH1_15	85.8482443624864	249.924169560572	212.412700711183
G2F_62	ONH1_15	83.3046240423312	239.999299794331	185.443972533631
G2F_63	ONH1_15	86.3214973819836	249.998434051712	211.085711064575
G2F_66	ONH1_15	83.3901803388099	224.985279449602	222.734057716058
G2F_68	ONH1_15	88.5636368353316	229.985734831254	206.53319678601
G2F_73	ONH1_15	91.5772824063421	270.009499698077	200.136237852303
G2F_74	ONH1_15	85.9745216871406	250.000454150344	221.916132233972
G2F_75	ONH1_15	83.3956188388031	252.509622131102	203.571667781986
G2F_76	ONH1_15	91.205403552357	257.48755250092	178.04898777167
G2F_77	ONH1_15	88.0541572805161	245.021496545547	213.69867164177
G2F_78	ONH1_15	88.6095987563529	259.992638723354	201.67621217514
G2F_79	ONH1_15	88.7448255832738	257.51357840155	161.867809955529
G2F_80	ONH1_15	84.2796975176915	240.031261567824	211.29400141513
G2F_81	ONH1_15	90.1819229448164	262.50362160349	228.083722971829
G2F_82	ONH1_15	89.1816869209467	257.475436106664	243.684713696619
G2F_83	ONH1_15	81.4879437109152	255.021512988923	146.862462109616
G2F_84	ONH1_15	87.2796975176915	230.031261567824	207.9007456785
G2F_86	ONH1_15	84.5562495777287	225.018548974445	201.065982501727
G2F_87	ONH1_15	81.8482443624864	269.924169560572	152.897600929753
G2F_88	ONH1_15	86.3046240423312	249.999299794331	192.067146988971
G2F_90	ONH1_15	86.3214973819836	254.998434051712	218.989145614205
G2F_91	ONH1_15	88.2796975176915	245.031261567824	244.40892954721
G2F_92	ONH1_15	80.5636368353315	244.985734831254	192.3634744445
G2F_93	ONH1_15	83.8481660806821	280.028962098845	230.395861114678
G2F_94	ONH1_15	83.8481660806821	245.028962098845	199.646959381038
G2F_95	ONH1_15	81.8482443624864	299.924169560572	204.052300169193
G2F_96	ONH1_15	84.1383086346217	224.996035178074	213.52776453959
G2F_97	ONH1_15	85.5636368353316	214.985734831254	213.14976222906
G2F_98	ONH1_15	84.8471702693824	259.989370170586	199.70735497238
G2F_99	ONH1_15	84.5636368353316	234.985734831254	196.99355962325
G2F_100	ONH1_15	86.8476801922471	254.986855911278	206.875503103187
G2F_101	ONH1_15	81.4879437109152	255.021512988923	145.995737355516
G2F_118	ONH1_15	83.8481660806821	235.028962098845	191.583964391928
G2F_103	ONH1_15	86.2601484803502	220.014030992249	190.473666319371
G2F_119	ONH1_15	82.5772824063421	235.009499698078	203.100851934953
G2F_104	ONH1_15	88.3995489340372	225.019806951765	210.623149931931
G2F_1	ONH2_15	79.0004421763933	293.950307215067	207.144104257928
G2F_2	ONH2_15	75.4837705474347	223.709084198549	165.678550917299
G2F_3	ONH2_15	78.9916191383894	265.545785678765	197.082752397594
G2F_4	ONH2_15	81.9606620234577	273.552006522074	143.77224395534
G2F_5	ONH2_15	78.526185240365	282.757414622605	167.084009828473
G2F_6	ONH2_15	80.3887016708276	297.443838777526	229.471079926703
G2F_7	ONH2_15	78.9554664086143	282.56359694695	165.958907853883
G2F_8	ONH2_15	78.4760529325619	285.156036176757	209.956978202212
G2F_9	ONH2_15	79.869496804165	291.691296167641	231.950158974212
G2F_11	ONH2_15	79.0933336384593	269.126411052702	196.77717212391
G2F_12	ONH2_15	80.4483220371394	299.563109493656	207.67811239299
G2F_13	ONH2_15	81.645129270221	300.07529555959	211.48670226907
G2F_14	ONH2_15	74.4156754229705	267.306187173606	215.439122812849
G2F_15	ONH2_15	70.5254265998639	228.586060429478	187.109254963141
G2F_16	ONH2_15	68.2236206405257	238.229244476072	171.842651713978
G2F_105	ONH2_15	71.0564739391726	252.238460090242	209.159972650069
G2F_106	ONH2_15	68.0189587015947	239.48711769414	165.027701572789
G2F_120	ONH2_15	68.9269943052325	242.369078149993	213.149078062636
G2F_17	ONH2_15	68.1724688334264	234.516627574965	201.263254331459
G2F_18	ONH2_15	68.449741981016	237.985908855774	138.588470383119
G2F_19	ONH2_15	78.5723879056245	265.177364441389	255.140705638911
G2F_20	ONH2_15	78.3626646841364	277.429646388121	196.626814966515
G2F_21	ONH2_15	79.9272895172933	301.106353916893	209.806550197244
G2F_23	ONH2_15	79.0861314705544	277.574747772217	194.472975389249
G2F_24	ONH2_15	79.9631840234871	290.116644968742	193.224821651125
G2F_25	ONH2_15	79.5875194732705	248.006569682722	187.773689180455
G2F_26	ONH2_15	79.9542632694362	314.468702312972	245.758022933809
G2F_29	ONH2_15	77.4003670357579	279.300763285216	212.092300145851
G2F_30	ONH2_15	76.1664969585813	229.755900324552	223.270664298361
G2F_31	ONH2_15	77.8311943957381	298.876264889909	210.772105414276
G2F_33	ONH2_15	79.500976112699	277.52991514464	210.600292952277
G2F_34	ONH2_15	78.0454141534816	264.815016045309	218.734380445146
G2F_35	ONH2_15	79.0102019528676	287.231923736899	200.990497798569
G2F_36	ONH2_15	80.9997538349322	287.734575084255	211.140949901523
G2F_37	ONH2_15	79.0129788114567	260.73079447404	197.010385560007
G2F_38	ONH2_15	77.6678769460045	249.19212626537	213.104965074033
G2F_107	ONH2_15	78.2092163047159	258.125917915102	242.538404372606
G2F_108	ONH2_15	76.1892095099971	249.58758258389	231.305657123152
G2F_46	ONH2_15	76.6846517641307	271.136657251201	179.419328518481
G2F_48	ONH2_15	70.0312407650526	242.205901799458	201.875797968901
G2F_49	ONH2_15	74.9988456771597	255.31608260723	189.000327317009
G2F_50	ONH2_15	79.1664969585813	282.755900324552	199.898812214991
G2F_109	ONH2_15	71.2119923101482	255.989561736113	194.955673537288
G2F_110	ONH2_15	71.1892095099971	260.58758258389	199.070310297242
G2F_111	ONH2_15	70.8167413181975	237.335671032978	191.199765592247
G2F_112	ONH2_15	72.2740869887657	260.29436105764	199.672367281444
G2F_113	ONH2_15	74.9606620234577	261.552006522074	210.04593550508
G2F_51	ONH2_15	81.5140351997883	256.385070853367	181.891090723913
G2F_52	ONH2_15	78.0189587015947	280.48711769414	213.452997430514
G2F_53	ONH2_15	81.369496804165	277.691296167641	210.011825933707
G2F_54	ONH2_15	80.1185668125793	283.658969343486	215.614820147878
G2F_55	ONH2_15	77.7628963551267	206.724489769624	189.964808494442
G2F_56	ONH2_15	74.2092163047159	262.125917915102	170.277934997136
G2F_114	ONH2_15	78.7628963551267	237.724489769624	233.097256631132
G2F_57	ONH2_15	79.6736911111932	297.81196763535	209.286626987843
G2F_115	ONH2_15	72.5185928905323	237.408134074845	195.919221988999
G2F_116	ONH2_15	76.7628963551267	240.724489769624	200.728825878222
G2F_117	ONH2_15	75.9630466363928	221.023577629332	220.010637976072
G2F_58	ONH2_15	78.7628963551267	226.724489769624	184.410421925572
G2F_63	ONH2_15	75.6846517641307	263.136657251201	198.890190868281
G2F_64	ONH2_15	80.037837716389	240.877036800807	154.14808494232
G2F_65	ONH2_15	77.8388608895795	233.182559122844	161.117132256133
G2F_66	ONH2_15	76.1480364621019	273.402704124275	184.503463030534
G2F_68	ONH2_15	80.2119923101482	232.989561736112	152.048363427288
G2F_71	ONH2_15	80.1664969585813	259.755900324552	198.836665711481
G2F_72	ONH2_15	76.1664969585813	258.755900324552	210.432326133121
G2F_73	ONH2_15	80.8706888224833	273.060367825138	208.428046487217
G2F_74	ONH2_15	78.8167413181975	280.335671032978	198.957348682167
G2F_75	ONH2_15	71.8626646841364	271.429646388121	212.86526335828
G2F_76	ONH2_15	78.5184916719462	256.009425413632	183.842846074853
G2F_77	ONH2_15	79.0093626422926	262.731535974706	226.989526558486
