env_code	Date	Tmax	Tmin	DL	GDD	PTT	PTR	PTS
PR11	20101204	84.2	69.8	11.88	27	320.76	2.272727273	312979.6454
PR11	20101205	86	62.6	11.9	24.3	289.17	2.042016807	492411.9564
PR11	20101206	87.8	64.4	11.88	26.1	310.068	2.196969697	502647.3429
PR11	20101207	84.2	71.6	11.87	27.9	331.173	2.350463353	276591.8865
PR11	20101208	86	73.4	11.87	29.7	352.539	2.50210615	282982.9698
PR11	20101209	87.8	71.6	11.87	29.7	352.539	2.50210615	363835.2469
PR11	20101210	86	73.4	11.87	29.7	352.539	2.50210615	282982.9698
PR11	20101211	84.2	68	11.85	26.1	309.285	2.202531646	346231.3329
PR11	20101212	87.8	71.6	11.87	29.7	352.539	2.50210615	363835.2469
PR11	20101213	87.8	69.8	11.85	28.8	341.28	2.430379747	398350.548
PR11	20101214	87.8	73.4	11.85	30.6	362.61	2.582278481	325959.9408
PR11	20101215	86	73.4	11.85	29.7	351.945	2.506329114	282030.1659
PR11	20101216	84.2	73.4	11.83	28.8	340.704	2.434488588	238204.2237
PR11	20101217	84.2	69.8	11.85	27	319.95	2.278481013	311400.936
PR11	20101218	84.2	64.4	11.83	24.3	287.469	2.054099746	411768.8495
PR11	20101219	86	69.8	11.85	27.9	330.615	2.35443038	354420.7731
PR11	20101220	82.4	71.6	11.83	27	319.41	2.282333052	232763.0105
PR11	20101221	86	66.2	11.85	26.1	309.285	2.202531646	423171.6291
PR11	20101222	84.2	69.8	11.83	27	319.41	2.282333052	310350.6806
PR11	20101223	84.2	73.4	11.85	28.8	341.28	2.430379747	239010.3288
PR11	20101224	84.2	62.6	11.83	23.4	276.822	1.978021978	443761.168
PR11	20101225	86	64.4	11.85	25.2	298.62	2.126582278	456182.1504
PR11	20101226	84.2	66.2	11.83	25.2	298.116	2.130177515	378869.6621
PR11	20101227	87.8	75.2	11.85	31.5	373.275	2.658227848	288399.7305
PR11	20101228	82.4	71.6	11.87	27	320.49	2.274641955	234339.7241
PR11	20101229	89.6	68	11.85	28.8	341.28	2.430379747	478020.6576
PR11	20101230	84.2	66.2	11.87	25.2	299.124	2.122999158	381436.0877
PR11	20101231	86	64.4	11.85	25.2	298.62	2.126582278	456182.1504
PR11	20110101	86	62.6	11.87	24.3	288.441	2.047177759	489932.3366
PR11	20110102	82.4	69.8	11.87	26.1	309.807	2.198820556	270200.8031
PR11	20110103	82.4	73.4	11.87	27.9	331.173	2.350463353	197565.6332
PR11	20110104	80.6	69.8	11.88	25.2	299.376	2.121212121	229247.4286
PR11	20110105	84.2	69.8	11.88	27	320.76	2.272727273	312979.6454
PR11	20110106	86	69.8	11.88	27.9	331.452	2.348484848	356217.5802
PR11	20110107	84.2	73.4	11.88	28.8	342.144	2.424242424	240222.0396
PR11	20110108	86	71.6	11.9	28.8	342.72	2.420168067	321375.3984
PR11	20110109	86	73.4	11.92	29.7	354.024	2.491610738	285372.0092
PR11	20110110	86	66.2	11.9	26.1	310.59	2.193277311	426750.2316
PR11	20110111	84.2	69.8	11.92	27	321.84	2.265100671	315090.8006
PR11	20110112	86	68	11.92	27	321.84	2.265100671	393863.5008
PR11	20110113	87.8	71.6	11.93	29.7	354.321	2.489522213	367522.7428
PR11	20110114	84.2	71.6	11.95	27.9	333.405	2.334728033	280332.7317
PR11	20110115	84.2	66.2	11.93	25.2	300.636	2.112321878	385301.9693
PR11	20110116	86	69.8	11.95	27.9	333.405	2.334728033	360427.7979
PR11	20110117	87.8	69.8	11.95	28.8	344.16	2.410041841	405102.132
PR11	20110118	87.8	69.8	11.97	28.8	344.736	2.406015038	406459.2571
PR11	20110119	86	71.6	11.98	28.8	345.024	2.404006678	325710.9366
PR11	20110120	84.2	68	11.98	26.1	312.678	2.178631052	353869.6391
PR11	20110121	86	64.4	12	25.2	302.4	2.1	467804.16
PR11	20110122	86	69.8	12	27.9	334.8	2.325	363450.24
PR11	20110123	87.8	73.4	12.02	30.6	367.812	2.545757072	335379.4629
PR11	20110124	87.8	69.8	12.02	28.8	346.176	2.396006656	409861.9987
PR11	20110125	84.2	66.2	12.03	25.2	303.156	2.094763092	391788.4205
PR11	20110126	86	69.8	12.03	27.9	335.637	2.319201995	365269.7628
PR11	20110127	87.8	62.6	12.07	25.2	304.164	2.087821044	552157.4258
PR11	20110128	86	69.8	12.08	27.9	337.032	2.309602649	368312.3965
PR11	20110129	84.2	66.2	12.08	25.2	304.416	2.086092715	395051.9501
PR11	20110130	87.8	66.2	12.1	27	326.7	2.231404959	487018.224
PR11	20110131	86	69.8	12.1	27.9	337.59	2.305785124	369532.9836
PR11	20110201	87.8	66.2	12.12	27	327.24	2.227722772	488629.5322
PR11	20110202	89.6	69.8	12.13	29.7	360.261	2.448474856	464381.7128
PR11	20110203	89.6	64.4	12.15	27	328.05	2.222222222	572893.398
PR11	20110204	84.2	66.2	12.15	25.2	306.18	2.074074074	399643.632
PR11	20110205	87.8	69.8	12.18	28.8	350.784	2.36453202	420846.0883
PR11	20110206	87.8	71.6	12.18	29.7	361.746	2.438423645	383087.4355
PR11	20110207	87.8	71.6	12.18	29.7	361.746	2.438423645	383087.4355
PR11	20110208	86	73.4	12.22	29.7	362.934	2.430441899	299917.1317
PR11	20110209	87.8	69.8	12.22	28.8	351.936	2.356792144	423614.8051
PR11	20110210	87.8	69.8	12.23	28.8	352.224	2.354865086	424308.4027
PR11	20110211	87.8	69.8	12.25	28.8	352.8	2.351020408	425697.3
PR11	20110212	87.8	73.4	12.27	30.6	375.462	2.493887531	349475.4357
PR11	20110213	86	71.6	12.28	28.8	353.664	2.345276873	342227.9209
PR11	20110214	87.8	68	12.28	27.9	342.612	2.271986971	465188.9363
PR11	20110215	86	68	12.3	27	332.1	2.195121951	419375.88
PR11	20110216	84.2	69.8	12.32	27	332.64	2.191558442	336592.6502
PR11	20110217	84.2	69.8	12.32	27	332.64	2.191558442	336592.6502
PR11	20110218	84.2	69.8	12.35	27	333.45	2.186234818	338233.896
PR11	20110219	87.8	66.2	12.37	27	333.99	2.182700081	508995.4162
PR11	20110220	84.2	68	12.38	26.1	323.118	2.108239095	377894.8352
PR11	20110221	84.2	71.6	12.4	27.9	345.96	2.25	301843.1808
PR11	20110222	78.8	64.4	12.4	21.6	267.84	1.741935484	317065.4208
PR11	20110223	84.2	62.6	12.43	23.4	290.862	1.882542237	489916.4973
PR11	20110224	84.2	64.4	12.43	24.3	302.049	1.954947707	454596.6772
PR11	20110225	87.8	64.4	12.45	26.1	324.945	2.096385542	552038.3037
PR11	20110226	87.8	66.2	12.48	27	336.96	2.163461538	518088.1306
PR11	20110227	84.2	68	12.48	26.1	325.728	2.091346154	384024.4163
PR11	20110228	86	71.6	12.5	28.8	360	2.304	354600
PR11	20110301	84.2	68	12.52	26.1	326.772	2.084664537	386490.0563
PR11	20110302	84.2	66.2	12.53	25.2	315.756	2.011173184	425032.8365
PR11	20110303	84.2	66.2	12.55	25.2	316.26	2.007968127	426390.768
PR11	20110304	84.2	64.4	12.57	24.3	305.451	1.933174224	464894.6572
PR11	20110305	86	69.8	12.58	27.9	350.982	2.217806041	399432.8233
PR11	20110306	84.2	68	12.6	26.1	328.86	2.071428571	391445.0064
PR11	20110307	82.4	66.2	12.62	24.3	306.666	1.925515055	383400.3754
PR11	20110308	80.6	64.4	12.63	22.5	284.175	1.781472684	374705.1981
PR11	20110309	84.2	62.6	12.65	23.4	296.01	1.849802372	507412.1448
PR11	20110310	84.2	62.6	12.67	23.4	296.478	1.846882399	509017.8784
PR11	20110311	82.4	69.8	12.68	26.1	330.948	2.058359621	308335.6241
PR11	20110312	84.2	66.2	12.7	25.2	320.04	1.984251969	436644.288
PR11	20110313	82.4	68	12.7	25.2	320.04	1.984251969	349315.4304
PR11	20110314	84.2	64.4	12.73	24.3	309.339	1.908876669	476805.0066
PR11	20110315	82.4	64.4	12.75	23.4	298.35	1.835294118	429555.15
PR11	20110316	82.4	69.8	12.77	26.1	333.297	2.04385278	312728.1618
PR11	20110317	86	62.6	12.78	24.3	310.554	1.901408451	567932.0456
PR11	20110318	86	71.6	12.8	28.8	368.64	2.25	371825.0496
PR11	20110319	87.8	69.8	12.82	28.8	369.216	2.24648986	466234.8883
PR11	20110320	80.6	71.6	12.83	26.1	334.863	2.034294622	225481.2712
PR11	20110321	87.8	69.8	12.85	28.8	370.08	2.241245136	468419.508
PR11	20110322	87.8	69.8	12.88	28.8	370.944	2.236024845	470609.2339
PR11	20110323	86	68	12.88	27	347.76	2.096273292	459859.2768
PR11	20110324	87.8	66.2	12.9	27	348.3	2.093023256	553546.224
PR11	20110325	87.8	69.8	12.92	28.8	372.096	2.229102167	473536.8115
PR11	20110326	87.8	69.8	12.93	28.8	372.384	2.22737819	474270.1243
PR11	20110327	86	71.6	12.97	28.8	373.536	2.220508867	381767.2393
PR11	20110328	86	66.2	12.98	26.1	338.778	2.010785824	507725.7942
PR11	20110329	87.8	69.8	12.98	28.8	373.824	2.218798151	477945.1987
PR11	20110330	87.8	71.6	13	29.7	386.1	2.284615385	436405.32
PR11	20110331	86	75.2	13.03	30.6	398.718	2.348426708	295581.7557
PR11	20110401	87.8	73.4	13.05	30.6	399.33	2.344827586	395319.7872
PR11	20110402	89.6	75.2	13.07	32.4	423.468	2.478959449	405387.9867
PR11	20110403	86	71.6	13.07	28.8	376.416	2.20351951	387676.8611
PR11	20110404	87.8	73.4	13.08	30.6	400.248	2.339449541	397139.4386
PR12	20111213	78.8	69.8	11.85	24.3	287.955	2.050632911	187801.0515
PR12	20111214	82.4	70.7	11.87	26.55	315.1485	2.236731255	252384.3901
PR12	20111215	86	71.6	11.85	28.8	341.28	2.430379747	318680.4384
PR12	20111216	82.4	68	11.85	25.2	298.62	2.126582278	304121.4336
PR12	20111217	73.4	69.8	11.85	21.6	255.96	1.82278481	72390.6072
PR12	20111218	73.4	68	11.83	20.7	244.881	1.749788673	106859.3821
PR12	20111219	78.8	62.6	11.85	20.7	245.295	1.746835443	321663.0123
PR12	20111220	82.4	66.2	11.83	24.3	287.469	2.054099746	336901.7859
PR12	20111221	75.2	69.8	11.85	22.5	266.625	1.898734177	109950.8175
PR12	20111222	84.2	69.8	11.83	27	319.41	2.282333052	310350.6806
PR12	20111223	87.8	71.6	11.85	29.7	351.945	2.506329114	362610.2133
PR12	20111224	89.6	69.8	11.83	29.7	351.351	2.510566357	441695.5223
PR12	20111225	87.8	68	11.85	27.9	330.615	2.35443038	433180.9449
PR12	20111226	87.8	73.4	11.83	30.6	361.998	2.586644125	324860.5826
PR12	20111227	86	66.2	11.85	26.1	309.285	2.202531646	423171.6291
PR12	20111228	69.8	66.2	11.85	18	213.3	1.518987342	68750.856
PR12	20111229	87.8	69.8	11.85	28.8	341.28	2.430379747	398350.548
PR12	20111230	87.8	71.6	11.87	29.7	352.539	2.50210615	363835.2469
PR12	20111231	87.8	73.4	11.85	30.6	362.61	2.582278481	325959.9408
PR12	20120101	77	71.6	11.87	24.3	288.441	2.047177759	113061.3084
PR12	20120102	87.8	68	11.87	27.9	331.173	2.350463353	434644.393
PR12	20120103	86	71.6	11.87	28.8	341.856	2.426284751	319757.0607
PR12	20120104	86	69.8	11.87	27.9	331.173	2.350463353	355618.1397
PR12	20120105	84.2	66.2	11.88	25.2	299.376	2.121212121	382079.0477
PR12	20120106	78.8	69.8	11.88	24.3	288.684	2.045454545	188753.1466
PR12	20120107	86	71.6	11.88	28.8	342.144	2.424242424	320296.0527
PR12	20120108	86	69.8	11.9	27.9	332.01	2.344537815	357417.9756
PR12	20120109	84.2	66.2	11.9	25.2	299.88	2.117647059	383366.592
PR12	20120110	84.2	66.2	11.9	25.2	299.88	2.117647059	383366.592
PR12	20120111	86	66.2	11.92	26.1	311.112	2.189597315	428185.8916
PR12	20120112	80.6	66.2	11.92	23.4	278.928	1.963087248	300359.2827
PR12	20120113	87.8	69.8	11.93	28.8	343.584	2.414082146	403747.2763
PR12	20120114	87.8	71.6	11.93	29.7	354.321	2.489522213	367522.7428
PR12	20120115	87.8	69.8	11.95	28.8	344.16	2.410041841	405102.132
PR12	20120116	87.8	64.4	11.95	26.1	311.895	2.184100418	508588.2477
PR12	20120117	86	69.8	11.95	27.9	333.405	2.334728033	360427.7979
PR12	20120118	84.2	69.8	11.97	27	323.19	2.255639098	317739.7238
PR12	20120119	84.2	73.4	11.97	28.8	344.736	2.406015038	243875.5543
PR12	20120120	86	69.8	11.98	27.9	334.242	2.328881469	362239.7488
PR12	20120121	84.2	64.4	12	24.3	291.6	2.025	423688.32
PR12	20120122	86	69.8	12	27.9	334.8	2.325	363450.24
PR12	20120123	87.8	66.2	12.02	27	324.54	2.24625624	480599.6026
PR12	20120124	84.2	68	12.02	26.1	313.722	2.171381032	356236.6535
PR12	20120125	87.8	64.4	12.03	26.1	313.983	2.16957606	515420.5909
PR12	20120126	84.2	64.4	12.03	24.3	292.329	2.019950125	425809.4097
PR12	20120127	86	68	12.07	27	325.89	2.236951118	403838.5428
PR12	20120128	84.2	68	12.07	26.1	315.027	2.162386081	359206.5168
PR12	20120129	86	75.2	12.08	30.6	369.648	2.533112583	254052.0253
PR12	20120130	82.4	64.4	12.08	23.4	282.672	1.937086093	385595.9194
PR12	20120131	89.6	66.2	12.1	27.9	337.59	2.305785124	533769.8652
PR12	20120201	86	66.2	12.1	26.1	315.81	2.157024793	441215.3196
PR12	20120202	86	68	12.13	27	327.51	2.225886232	407863.4868
PR12	20120203	86	66.2	12.13	26.1	316.593	2.151690025	443405.8764
PR12	20120204	86	73.4	12.15	29.7	360.855	2.444444444	296490.9339
PR12	20120205	86	68	12.15	27	328.05	2.222222222	409209.57
PR12	20120206	84.2	69.8	12.18	27	328.86	2.216748768	328986.2822
PR12	20120207	84.2	69.8	12.18	27	328.86	2.216748768	328986.2822
PR12	20120208	82.4	71.6	12.2	27	329.4	2.213114754	247550.688
PR12	20120209	84.2	68	12.22	26.1	318.942	2.135842881	368190.0762
PR12	20120210	86	69.8	12.23	27.9	341.217	2.281275552	377516.0167
PR12	20120211	84.2	69.8	12.25	27	330.75	2.204081633	332778.6
PR12	20120212	86	71.6	12.25	28.8	352.8	2.351020408	340557.84
PR12	20120213	82.4	64.4	12.27	23.4	287.118	1.907090465	397820.983
PR12	20120214	71.6	69.8	12.28	20.7	254.196	1.685667752	38381.20877
PR12	20120215	69.8	68	12.3	18.9	232.47	1.536585366	37525.9716
PR12	20120216	84.2	66.2	12.32	25.2	310.464	2.045454545	410905.3133
PR12	20120217	84.2	66.2	12.32	25.2	310.464	2.045454545	410905.3133
PR12	20120218	80.6	66.2	12.35	23.4	288.99	1.894736842	322420.3632
PR12	20120219	80.6	66.2	12.35	23.4	288.99	1.894736842	322420.3632
PR12	20120220	84.2	68	12.37	26.1	322.857	2.109943411	377284.5893
PR12	20120221	87.8	64.4	12.4	26.1	323.64	2.10483871	547613.1648
PR12	20120222	87.8	66.2	12.4	27	334.8	2.177419355	511467.264
PR12	20120223	86	69.8	12.42	27.9	346.518	2.246376812	389336.9833
PR12	20120224	86	69.8	12.43	27.9	346.797	2.24456959	389964.1874
PR12	20120225	84.2	69.8	12.45	27	336.15	2.168674699	343733.544
PR12	20120226	89.6	68	12.47	28.8	359.136	2.309542903	529349.9437
PR12	20120227	84.2	66.2	12.48	25.2	314.496	2.019230769	421647.4829
PR12	20120228	86	66.2	12.5	26.1	326.25	2.088	470868.75
PR12	20120229	86	69.8	12.5	27.9	348.75	2.232	394368.75
PR12	20120301	84.2	68	12.53	26.1	327.033	2.083000798	387107.6991
PR12	20120302	87.8	69.8	12.55	28.8	361.44	2.294820717	446803.092
PR12	20120303	87.8	69.8	12.57	28.8	362.016	2.291169451	448228.3003
PR12	20120304	87.8	69.8	12.57	28.8	362.016	2.291169451	448228.3003
PR12	20120305	87.8	71.6	12.6	29.7	374.22	2.357142857	409962.7728
PR12	20120306	87.8	69.8	12.62	28.8	363.456	2.282091918	451801.2499
PR12	20120307	82.4	71.6	12.62	27	340.74	2.139461173	264888.5501
PR12	20120308	87.8	73.4	12.63	30.6	386.478	2.42280285	370283.3896
PR12	20120309	86	69.8	12.67	27.9	353.493	2.202052092	405168.5224
PR12	20120310	86	68	12.68	27	342.36	2.129337539	445688.8128
PR12	20120311	84.2	71.6	12.68	27.9	353.772	2.200315457	315628.7138
PR12	20120312	82.4	69.8	12.7	26.1	331.47	2.05511811	309309.0588
PR12	20120313	84.2	62.6	12.73	23.4	297.882	1.838177533	513850.2996
PR12	20120314	84.2	69.8	12.75	27	344.25	2.117647059	360498.6
PR12	20120315	71.6	66.2	12.77	18.9	241.353	1.480031323	121345.8063
PR12	20120316	84.2	69.8	12.77	27	344.79	2.114330462	361630.463
PR12	20120317	84.2	68	12.8	26.1	334.08	2.0390625	403970.4576
PR12	20120318	84.2	66.2	12.82	25.2	323.064	1.965678627	444934.8173
